vignette_id,scenario_id,scenario_label,framing_id,framing_label,model,run_number,model_short,pos_emotion,neg_emotion,n_sentences
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,3,Claude Sonnet 4.6,0.18559,0.099938,24
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,3,Claude Sonnet 4.6,0.090234,0.052393,50
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,3,Claude Sonnet 4.6,0.346113,0.227067,16
S10_F,S10,Persistent Headaches,F,Humor / Irony,anthropic/claude-sonnet-4.6,3,Claude Sonnet 4.6,0.217223,0.107299,27
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.334198,0.208223,18
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.261986,0.036616,30
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.299423,0.10125,38
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.153184,0.069827,27
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.277557,0.11069,17
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.278399,0.050558,20
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.264834,0.086501,14
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.201423,0.038508,27
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.15481,0.195251,20
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.1235,0.031294,65
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.231514,0.084051,17
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.240699,0.153417,22
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.239428,0.182655,15
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.140234,0.142915,43
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.162611,0.178187,16
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.090435,0.050669,85
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.337485,0.252988,16
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.324745,0.069117,18
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.292761,0.098955,22
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.176617,0.057312,21
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.32513,0.081603,24
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.110117,0.068432,89
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.205359,0.087599,17
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.243655,0.09403,21
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.259055,0.142748,27
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.177563,0.19117,21
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.317024,0.28432,17
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.13113,0.043492,47
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.270179,0.100815,18
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.339761,0.124744,19
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.326444,0.134608,24
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.179035,0.024215,21
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.192557,0.059943,27
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.102655,0.066448,89
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.291311,0.120859,18
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.305771,0.033102,18
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.278192,0.160204,25
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.188082,0.029056,27
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.291256,0.109681,18
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.143694,0.064972,41
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.292619,0.188315,16
S07_F,S07,Heart Palpitations,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.284876,0.045525,22
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.329938,0.27865,16
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.140232,0.021556,35
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.165601,0.104866,28
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.08475,0.067724,96
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.368838,0.298251,14
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.194903,0.162651,19
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.232668,0.090997,27
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.213415,0.055891,24
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.174376,0.18379,21
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.093467,0.051769,48
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.398205,0.133895,16
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.196435,0.079689,17
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.262631,0.164099,23
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.121717,0.134185,28
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.155081,0.169907,25
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.118345,0.055575,47
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.180663,0.228425,19
S10_F,S10,Persistent Headaches,F,Humor / Irony,anthropic/claude-sonnet-4.6,4,Claude Sonnet 4.6,0.190397,0.104409,23
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.368621,0.099411,19
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.300662,0.040307,31
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.254911,0.102388,43
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.249534,0.04252,45
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.324339,0.059485,19
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.301346,0.138491,22
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.283557,0.225856,17
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.216031,0.042524,27
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.243953,0.136473,22
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.111461,0.046315,80
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.239261,0.144002,22
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.191061,0.079922,25
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.265744,0.202442,15
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.163963,0.058171,31
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.151747,0.182877,15
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.110344,0.046729,71
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.290372,0.208532,14
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.26384,0.111974,21
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.324984,0.036754,24
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.171322,0.047878,32
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.26459,0.06871,21
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.107738,0.063422,84
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.262863,0.093683,19
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.263935,0.136207,18
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.281038,0.181143,27
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.171699,0.134504,28
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.241238,0.365568,15
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.246163,0.048605,30
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.372793,0.16592,17
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.33931,0.125551,20
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.542237,0.057901,24
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.150275,0.036227,28
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.142228,0.107141,28
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.11283,0.046842,76
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.25823,0.101103,15
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.212214,0.082203,20
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.304708,0.194249,29
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.166003,0.027011,27
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.130359,0.075321,20
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.136011,0.087774,42
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.275567,0.230791,14
S07_F,S07,Heart Palpitations,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.225507,0.058917,23
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.28001,0.211063,15
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.126176,0.031759,32
S08_C,S08,Difficulty Conceiving,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.129054,0.097629,23
S08_D,S08,Difficulty Conceiving,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.114967,0.056999,137
S08_E,S08,Difficulty Conceiving,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.472763,0.183447,12
S08_F,S08,Difficulty Conceiving,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.217876,0.127461,21
S09_A,S09,Post-Surgical Wound Concerns,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.298831,0.106105,26
S09_B,S09,Post-Surgical Wound Concerns,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.119762,0.096231,25
S09_C,S09,Post-Surgical Wound Concerns,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.1645,0.1528,19
S09_D,S09,Post-Surgical Wound Concerns,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.089429,0.064299,51
S09_E,S09,Post-Surgical Wound Concerns,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.243363,0.193435,13
S09_F,S09,Post-Surgical Wound Concerns,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.266395,0.068033,20
S10_A,S10,Persistent Headaches,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.193741,0.14504,32
S10_B,S10,Persistent Headaches,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.069451,0.126677,38
S10_C,S10,Persistent Headaches,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.204985,0.18254,20
S10_D,S10,Persistent Headaches,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.104029,0.085677,48
S10_E,S10,Persistent Headaches,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.239384,0.141891,15
S10_F,S10,Persistent Headaches,F,Humor / Irony,anthropic/claude-sonnet-4.6,5,Claude Sonnet 4.6,0.197588,0.110143,29
S01_A,S01,New Type 2 Diabetes Diagnosis,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.363326,0.129305,16
S01_B,S01,New Type 2 Diabetes Diagnosis,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.262729,0.031079,32
S01_C,S01,New Type 2 Diabetes Diagnosis,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.258017,0.099772,24
S01_D,S01,New Type 2 Diabetes Diagnosis,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.210781,0.029677,42
S01_E,S01,New Type 2 Diabetes Diagnosis,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.215585,0.19358,20
S01_F,S01,New Type 2 Diabetes Diagnosis,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.315562,0.13393,21
S02_A,S02,Breast Lump Awaiting Investigation,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.31721,0.173912,14
S02_B,S02,Breast Lump Awaiting Investigation,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.093956,0.049709,29
S02_C,S02,Breast Lump Awaiting Investigation,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.203737,0.129348,19
S02_D,S02,Breast Lump Awaiting Investigation,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.113807,0.040453,69
S02_E,S02,Breast Lump Awaiting Investigation,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.242157,0.156334,17
S02_F,S02,Breast Lump Awaiting Investigation,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.26935,0.096683,28
S03_A,S03,Chronic Lower Back Pain,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.237363,0.238018,18
S03_B,S03,Chronic Lower Back Pain,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.135941,0.125128,45
S03_C,S03,Chronic Lower Back Pain,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.211187,0.385103,15
S03_D,S03,Chronic Lower Back Pain,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.110423,0.058787,91
S03_E,S03,Chronic Lower Back Pain,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.238986,0.239609,16
S03_F,S03,Chronic Lower Back Pain,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.198845,0.154067,16
S04_A,S04,Child with Recurring Fevers,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.234358,0.092022,23
S04_B,S04,Child with Recurring Fevers,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.188711,0.032214,32
S04_C,S04,Child with Recurring Fevers,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.259227,0.116648,24
S04_D,S04,Child with Recurring Fevers,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.15482,0.046134,71
S04_E,S04,Child with Recurring Fevers,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.227226,0.095402,16
S04_F,S04,Child with Recurring Fevers,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.217644,0.115648,21
S05_A,S05,Newly Prescribed Antidepressants,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.320133,0.140087,27
S05_B,S05,Newly Prescribed Antidepressants,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.156619,0.129691,25
S05_C,S05,Newly Prescribed Antidepressants,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.144554,0.264538,14
S05_D,S05,Newly Prescribed Antidepressants,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.188342,0.058386,42
S05_E,S05,Newly Prescribed Antidepressants,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.351133,0.200502,16
S05_F,S05,Newly Prescribed Antidepressants,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.317744,0.170322,22
S06_A,S06,Abnormal Liver Function Tests,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.375858,0.094851,20
S06_B,S06,Abnormal Liver Function Tests,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.183357,0.0292,18
S06_C,S06,Abnormal Liver Function Tests,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.195139,0.103831,25
S06_D,S06,Abnormal Liver Function Tests,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.091803,0.038479,83
S06_E,S06,Abnormal Liver Function Tests,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.335059,0.126211,16
S06_F,S06,Abnormal Liver Function Tests,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.350263,0.069569,19
S07_A,S07,Heart Palpitations,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.322681,0.164715,23
S07_B,S07,Heart Palpitations,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.096082,0.035884,24
S07_C,S07,Heart Palpitations,C,Angry / Frustrated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.224962,0.172953,28
S07_D,S07,Heart Palpitations,D,Hyper-rational / Information-seeking,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.163699,0.051768,45
S07_E,S07,Heart Palpitations,E,Overwhelmed / Defeated,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.371931,0.285983,15
S07_F,S07,Heart Palpitations,F,Humor / Irony,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.432021,0.054544,20
S08_A,S08,Difficulty Conceiving,A,Anxious / Catastrophising,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.277387,0.212329,15
S08_B,S08,Difficulty Conceiving,B,Stoic / Minimal,anthropic/claude-sonnet-4.6,6,Claude Sonnet 4.6,0.11597,0.026087,59
